"Date & Time","Comment","Sample ID","Sample Type","pH","PO2","PCO2","Gln","Glu","Gluc","Lac","NH4+","Na+","K+","Ca++","Osm","Pre-Dilution Multiplier","Vessel ID","Batch ID","Cell Type","Vessel Temperature (°C)","Vessel Pressure (psi)","Sparging O2%","pH @ Temp","PO2 @ Temp","PCO2 @ Temp","O2 Saturation","CO2 Saturation","HCO3","pH / Gas Flow Time","Chemistry Flow Time","Chemistry Dilution Ratio","Tray Location","Chemistry Cartridge Lot Number","Chemistry Card Lot Number","Gas Cartridge Lot Number","Gas Card Lot Number","Time In Tray","Sample Time","Operator",
"1/5/2024  5:35:51 PM",,"exp60--28","Chemistry only","","","","0.00","0.67","2.74","1.32","0.30","151.8","6.32","1.49","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.72","1:1","C4","23293018","23268020","23237041","23216003","1:00:47","1/5/2024  5:35:51 PM","novaservice",
"1/5/2024  5:37:53 PM",,"exp60--29","Chemistry only","","","","0.00","0.64","3.19","0.91","0.30","151.2","6.33","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.72","1:1","C5","23293018","23268020","23237041","23216003","1:02:48","1/5/2024  5:37:53 PM","novaservice",
"1/5/2024  5:40:05 PM",,"exp60--30","Chemistry only","","","","0.00","0.67","2.92","1.20","0.28","153.6","6.39","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.59","1:1","C6","23293018","23268020","23237041","23216003","1:04:59","1/5/2024  5:40:05 PM","novaservice",
"1/5/2024  5:42:06 PM",,"exp60--31","Chemistry only","","","","0.00","0.65","3.13","0.94","0.30","151.0","6.33","1.46","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.45","1:1","C7","23293018","23268020","23237041","23216003","1:07:00","1/5/2024  5:42:06 PM","novaservice",
"1/5/2024  5:44:22 PM",,"exp60--32","Chemistry only","","","","0.00","0.68","2.70","1.39","0.29","151.5","6.31","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.53","1:1","C8","23293018","23268020","23237041","23216003","1:09:15","1/5/2024  5:44:22 PM","novaservice",
"1/5/2024  5:46:24 PM",,"exp60--33","Chemistry only","","","","0.00","0.68","2.82","1.32","0.35","153.6","6.52","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.68","1:1","C9","23293018","23268020","23237041","23216003","1:11:17","1/5/2024  5:46:24 PM","novaservice",
"1/5/2024  5:48:26 PM",,"exp60--34","Chemistry only","","","","0.00","0.67","2.76","1.35","0.35","153.2","6.49","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.77","1:1","C10","23293018","23268020","23237041","23216003","1:13:18","1/5/2024  5:48:26 PM","novaservice",
"1/5/2024  5:50:38 PM",,"exp60--35","Chemistry only","","","","0.00","0.62","3.35","0.76","0.31","152.4","6.45","1.53","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.57","1:1","C11","23293018","23268020","23237041","23216003","1:15:30","1/5/2024  5:50:38 PM","novaservice",
"1/5/2024  5:52:40 PM",,"exp60--36","Chemistry only","","","","0.00","0.64","3.35","0.74","0.31","152.7","6.46","1.48","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.64","1:1","C12","23293018","23268020","23237041","23216003","1:17:30","1/5/2024  5:52:40 PM","novaservice",
"1/5/2024  5:54:42 PM",,"exp60--37","Chemistry only","","","","0.00","0.58","3.84","0.27","0.29","152.7","6.42","1.52","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.54","1:1","D1","23293018","23268020","23237041","23216003","1:19:31","1/5/2024  5:54:42 PM","novaservice",
"1/5/2024  5:56:44 PM",,"exp60--38","Chemistry only","","","","0.00","0.60","3.65","0.41","0.29","152.6","6.41","1.47","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.61","1:1","D2","23293018","23268020","23237041","23216003","1:21:33","1/5/2024  5:56:44 PM","novaservice",
"1/5/2024  5:58:46 PM",,"exp60--39","Chemistry only","","","","0.00","0.65","2.91","1.17","0.34","152.2","6.45","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.80","1:1","D3","23293018","23268020","23237041","23216003","1:23:34","1/5/2024  5:58:46 PM","novaservice",
"1/5/2024  6:00:59 PM",,"exp60--40","Chemistry only","","","","0.00","0.69","2.34","1.78","0.33","152.5","6.40","1.47","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.70","1:1","D4","23293018","23268020","23237041","23216003","1:25:47","1/5/2024  6:00:59 PM","novaservice",
"1/5/2024  6:03:02 PM",,"exp60--41","Chemistry only","","","","0.00","0.66","2.97","1.16","0.34","153.2","6.49","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.56","1:1","D5","23293018","23268020","23237041","23216003","1:27:49","1/5/2024  6:03:02 PM","novaservice",
"1/5/2024  6:05:17 PM",,"exp60--42","Chemistry only","","","","0.00","0.68","2.34","1.76","0.33","151.9","6.37","1.47","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.72","1:1","D6","23293018","23268020","23237041","23216003","1:30:03","1/5/2024  6:05:17 PM","novaservice",
"1/5/2024  6:07:18 PM",,"exp60--43","Chemistry only","","","","0.00","0.63","3.14","0.94","0.33","151.0","6.40","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.58","1:1","D7","23293018","23268020","23237041","23216003","1:32:04","1/5/2024  6:07:18 PM","novaservice",
"1/5/2024  6:09:21 PM",,"exp60--44","Chemistry only","","","","0.00","0.67","2.33","1.74","0.33","152.4","6.37","1.49","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.58","1:1","D8","23293018","23268020","23237041","23216003","1:34:06","1/5/2024  6:09:21 PM","novaservice",
"1/5/2024  6:11:32 PM",,"exp60--45","Chemistry only","","","","0.00","0.64","3.16","0.97","0.32","153.0","6.48","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.67","1:1","D9","23293018","23268020","23237041","23216003","1:36:17","1/5/2024  6:11:32 PM","novaservice",
"1/5/2024  6:13:34 PM",,"exp60--46","Chemistry only","","","","0.00","0.65","2.55","1.55","0.32","152.6","6.39","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.68","1:1","D10","23293018","23268020","23237041","23216003","1:38:18","1/5/2024  6:13:34 PM","novaservice",
"1/5/2024  6:15:36 PM",,"exp60--47","Chemistry only","","","","0.00","0.64","3.15","0.95","0.33","152.5","6.47","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.67","1:1","D11","23293018","23268020","23237041","23216003","1:40:19","1/5/2024  6:15:36 PM","novaservice",
"1/5/2024  6:17:38 PM",,"exp60--48","Chemistry only","","","","0.00","0.67","2.30","1.80","0.33","153.2","6.43","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.70","1:1","D12","23293018","23268020","23237041","23216003","1:42:21","1/5/2024  6:17:38 PM","novaservice",
"1/5/2024  6:19:40 PM",,"exp60--49","Chemistry only","","","","0.00","0.66","3.23","0.91","0.35","152.9","6.47","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.61","1:1","E1","23293018","23268020","23237041","23216003","1:44:22","1/5/2024  6:19:40 PM","novaservice",
"1/5/2024  6:21:52 PM",,"exp60--50","Chemistry only","","","","0.00","0.66","3.14","1.04","0.34","152.9","6.49","1.41","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.59","1:1","E2","23293018","23268020","23237041","23216003","1:46:31","1/5/2024  6:21:52 PM","novaservice",
"1/5/2024  6:23:53 PM",,"exp60--51","Chemistry only","","","","0.00","0.63","3.55","0.58","0.31","153.1","6.47","1.45","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.66","1:1","E3","23293018","23268020","23237041","23216003","1:48:32","1/5/2024  6:23:53 PM","novaservice",
"1/5/2024  6:26:08 PM",,"exp60--52","Chemistry only","","","","0.00","0.63","3.57","0.55","0.32","152.1","6.42","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.73","1:1","E4","23293018","23268020","23237041","23216003","1:50:46","1/5/2024  6:26:08 PM","novaservice",
"1/5/2024  6:28:09 PM",,"exp60--53","Chemistry only","","","","0.01","0.55","3.86","0.26","0.29","153.3","6.42","1.54","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.60","1:1","E5","23293018","23268020","23237041","23216003","1:52:47","1/5/2024  6:28:09 PM","novaservice",
"1/5/2024  6:30:12 PM",,"exp60--54","Chemistry only","","","","0.00","0.60","3.70","0.37","0.30","152.1","6.42","1.44","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.69","1:1","E6","23293018","23268020","23237041","23216003","1:54:48","1/5/2024  6:30:12 PM","novaservice",
"1/5/2024  6:32:24 PM",,"exp60--55","Chemistry only","","","","0.00","0.64","3.30","0.81","0.34","152.2","6.45","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.79","1:1","E7","23293018","23268020","23237041","23216003","1:57:00","1/5/2024  6:32:24 PM","novaservice",
"1/5/2024  6:34:26 PM",,"exp60--56","Chemistry only","","","","0.00","0.66","2.55","1.58","0.36","152.1","6.44","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.53","1:1","E8","23293018","23268020","23237041","23216003","1:59:01","1/5/2024  6:34:26 PM","novaservice",
"1/5/2024  6:36:29 PM",,"exp60--57","Chemistry only","","","","0.00","0.65","3.34","0.84","0.34","153.2","6.49","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.66","1:1","E9","23293018","23268020","23237041","23216003","2:01:03","1/5/2024  6:36:29 PM","novaservice",
"1/5/2024  6:38:30 PM",,"exp60--58","Chemistry only","","","","0.00","0.66","2.51","1.59","0.36","150.7","6.40","1.48","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.59","1:1","E10","23293018","23268020","23237041","23216003","2:03:03","1/5/2024  6:38:30 PM","novaservice",
"1/5/2024  6:40:32 PM",,"exp60--59","Chemistry only","","","","0.00","0.63","3.42","0.68","0.33","151.8","6.42","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.62","1:1","E11","23293018","23268020","23237041","23216003","2:05:01","1/5/2024  6:40:32 PM","novaservice",
"1/5/2024  6:42:45 PM",,"exp60--60","Chemistry only","","","","0.00","0.66","2.55","1.60","0.35","153.2","6.49","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.69","1:1","E12","23293018","23268020","23237041","23216003","2:07:10","1/5/2024  6:42:45 PM","novaservice",
"1/5/2024  6:44:46 PM",,"exp60--61","Chemistry only","","","","0.00","0.64","3.45","0.72","0.33","154.3","6.51","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.68","1:1","F1","23293018","23268020","23237041","23216003","2:09:10","1/5/2024  6:44:46 PM","novaservice",
"1/5/2024  6:47:02 PM",,"exp60--62","Chemistry only","","","","0.00","0.65","2.78","1.40","0.34","153.2","6.47","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.74","1:1","F2","23293018","23268020","23237041","23216003","2:11:24","1/5/2024  6:47:02 PM","novaservice",
"1/5/2024  6:49:04 PM",,"exp60--63","Chemistry only","","","","0.00","0.64","3.47","0.68","0.33","153.9","6.50","1.49","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.59","1:1","F3","23293018","23268020","23237041","23216003","2:13:26","1/5/2024  6:49:04 PM","novaservice",
"1/5/2024  6:51:06 PM",,"exp60--64","Chemistry only","","","","0.00","0.67","2.49","1.70","0.36","154.2","6.52","1.52","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.63","1:1","F4","23293018","23268020","23237041","23216003","2:15:27","1/5/2024  6:51:06 PM","novaservice",
"1/5/2024  6:53:18 PM",,"exp60--65","Chemistry only","","","","0.00","0.65","3.48","0.72","0.34","154.8","6.55","1.52","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.56","1:1","F5","23293018","23268020","23237041","23216003","2:17:38","1/5/2024  6:53:18 PM","novaservice",
"1/5/2024  6:55:20 PM",,"exp60--66","Chemistry only","","","","0.00","0.65","3.40","0.79","0.35","153.9","6.50","1.43","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.72","1:1","F6","23293018","23268020","23237041","23216003","2:19:40","1/5/2024  6:55:20 PM","novaservice",
"1/5/2024  6:57:23 PM",,"exp60--67","Chemistry only","","","","0.00","0.63","3.68","0.49","0.33","155.4","6.55","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.61","1:1","F7","23293018","23268020","23237041","23216003","2:21:41","1/5/2024  6:57:23 PM","novaservice",
"1/5/2024  6:59:25 PM",,"exp60--68","Chemistry only","","","","0.00","0.61","3.69","0.44","0.33","153.6","6.47","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.59","1:1","F8","23293018","23268020","23237041","23216003","2:23:43","1/5/2024  6:59:25 PM","novaservice",
"1/5/2024  7:01:28 PM",,"exp60--69","Chemistry only","","","","0.00","0.57","3.90","0.26","0.30","155.0","6.51","1.42","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.70","1:1","F9","23293018","23268020","23237041","23216003","2:25:44","1/5/2024  7:01:28 PM","novaservice",
"1/5/2024  7:03:39 PM",,"exp60--70","Chemistry only","","","","0.00","0.59","3.77","0.33","0.31","151.3","6.39","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.77","1:1","F10","23293018","23268020","23237041","23216003","2:27:55","1/5/2024  7:03:39 PM","novaservice",
"1/5/2024  7:05:41 PM",,"exp60--71","Chemistry only","","","","0.00","0.63","3.52","0.60","0.34","153.4","6.49","1.42","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.63","1:1","F11","23293018","23268020","23237041","23216003","2:29:56","1/5/2024  7:05:41 PM","novaservice",
"1/5/2024  7:07:56 PM",,"exp60--72","Chemistry only","","","","0.00","0.66","2.71","1.48","0.36","153.8","6.52","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.65","1:1","F12","23293018","23268020","23237041","23216003","2:32:10","1/5/2024  7:07:56 PM","novaservice",
"1/5/2024  7:09:58 PM",,"exp60--73","Chemistry only","","","","0.00","0.63","3.55","0.62","0.33","152.8","6.43","1.48","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.73","1:1","G1","23293018","23268020","23237041","23216003","2:34:11","1/5/2024  7:09:58 PM","novaservice",
"1/5/2024  7:12:00 PM",,"exp60--74","Chemistry only","","","","0.00","0.66","2.70","1.51","0.37","153.4","6.48","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.58","1:1","G2","23293018","23268020","23237041","23216003","2:36:12","1/5/2024  7:12:00 PM","novaservice",
"1/5/2024  7:14:12 PM",,"exp60--75","Chemistry only","","","","0.00","0.62","3.59","0.57","0.33","152.3","6.43","1.52","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.73","1:1","G3","23293018","23268020","23237041","23216003","2:38:23","1/5/2024  7:14:12 PM","novaservice",
"1/5/2024  7:16:14 PM",,"exp60--76","Chemistry only","","","","0.00","0.67","2.68","1.54","0.37","153.6","6.49","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.59","1:1","G4","23293018","23268020","23237041","23216003","2:40:24","1/5/2024  7:16:14 PM","novaservice",
"1/5/2024  7:20:19 PM",,"exp60--77","Chemistry only","","","","0.00","0.63","3.51","0.61","0.30","153.2","6.43","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.55","1:1","G5","23293018","23268020","23237041","23216003","2:44:28","1/5/2024  7:20:19 PM","novaservice",
"1/5/2024  7:22:20 PM",,"exp60--78","Chemistry only","","","","0.00","0.65","2.85","1.31","0.35","153.2","6.46","1.41","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.59","1:1","G6","23293018","23268020","23237041","23216003","2:46:29","1/5/2024  7:22:20 PM","novaservice",
"1/5/2024  7:24:31 PM",,"exp60--79","Chemistry only","","","","0.00","0.63","3.59","0.57","0.32","154.5","6.51","1.39","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.74","1:1","G7","23293018","23268020","23237041","23216003","2:48:39","1/5/2024  7:24:31 PM","novaservice",
"1/5/2024  7:26:33 PM",,"exp60--80","Chemistry only","","","","0.00","0.67","2.60","1.58","0.36","153.1","6.47","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.62","1:1","G8","23293018","23268020","23237041","23216003","2:50:41","1/5/2024  7:26:33 PM","novaservice",
"1/5/2024  7:28:47 PM",,"exp60--81","Chemistry only","","","","0.00","0.63","3.55","0.65","0.32","154.8","6.50","1.52","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.74","1:1","G9","23293018","23268020","23237041","23216003","2:52:54","1/5/2024  7:28:47 PM","novaservice",
"1/5/2024  7:30:50 PM",,"exp60--82","Chemistry only","","","","0.00","0.62","3.44","0.71","0.33","153.8","6.46","1.53","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.59","1:1","G10","23293018","23268020","23237041","23216003","2:54:55","1/5/2024  7:30:50 PM","novaservice",
"1/5/2024  7:32:51 PM",,"exp60--83","Chemistry only","","","","0.00","0.60","3.67","0.46","0.31","153.6","6.44","1.53","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.63","1:1","G11","23293018","23268020","23237041","23216003","2:56:56","1/5/2024  7:32:51 PM","novaservice",
"1/5/2024  7:35:03 PM",,"exp60--84","Chemistry only","","","","0.00","0.60","3.70","0.43","0.31","153.0","6.42","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.65","1:1","G12","23293018","23268020","23237041","23216003","2:59:07","1/5/2024  7:35:03 PM","novaservice",
"1/5/2024  7:37:05 PM",,"exp60--85","Chemistry only","","","","0.00","0.56","3.86","0.28","0.30","154.5","6.46","1.53","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.75","1:1","H1","23293018","23268020","23237041","23216003","3:01:06","1/5/2024  7:37:05 PM","novaservice",
"1/5/2024  7:39:07 PM",,"exp60--86","Chemistry only","","","","0.00","0.58","3.80","0.33","0.31","154.6","6.50","1.47","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.78","1:1","H2","23293018","23268020","23237041","23216003","3:03:07","1/5/2024  7:39:07 PM","novaservice",
"1/5/2024  7:41:09 PM",,"exp60--87","Chemistry only","","","","0.00","0.62","3.67","0.53","0.33","155.1","6.51","1.55","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.79","1:1","H3","23293018","23268020","23237041","23216003","3:05:09","1/5/2024  7:41:09 PM","novaservice",
"1/5/2024  7:43:11 PM",,"exp60--88","Chemistry only","","","","0.00","0.65","2.82","1.38","0.36","153.8","6.49","1.52","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.59","1:1","H4","23293018","23268020","23237041","23216003","3:07:10","1/5/2024  7:43:11 PM","novaservice",
"1/5/2024  7:45:22 PM",,"exp60--89","Chemistry only","","","","0.00","0.62","3.58","0.59","0.32","153.9","6.47","1.50","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.70","1:1","H5","23293018","23268020","23237041","23216003","3:09:19","1/5/2024  7:45:22 PM","novaservice",
"1/5/2024  7:47:25 PM",,"exp60--90","Chemistry only","","","","0.00","0.65","2.78","1.42","0.36","153.4","6.49","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.53","1:1","H6","23293018","23268020","23237041","23216003","3:11:20","1/5/2024  7:47:25 PM","novaservice",
"1/5/2024  7:49:39 PM",,"exp60--91","Chemistry only","","","","0.00","0.61","3.57","0.55","0.31","153.3","6.44","1.27","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.52","1:1","H7","23293018","23268020","23237041","23216003","3:13:34","1/5/2024  7:49:39 PM","novaservice",
"1/5/2024  7:51:41 PM",,"exp60--92","Chemistry only","","","","0.00","0.65","2.77","1.46","0.36","155.4","6.56","1.52","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.54","1:1","H8","23293018","23268020","23237041","23216003","3:15:35","1/5/2024  7:51:41 PM","novaservice",
"1/5/2024  7:53:43 PM",,"exp60--93","Chemistry only","","","","0.00","0.61","3.56","0.60","0.31","154.6","6.47","1.52","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.47","1:1","H9","23293018","23268020","23237041","23216003","3:17:36","1/5/2024  7:53:43 PM","novaservice",
"1/5/2024  7:55:54 PM",,"exp60--94","Chemistry only","","","","0.00","0.64","2.97","1.23","0.34","154.0","6.50","1.45","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.64","1:1","H10","23293018","23268020","23237041","23216003","3:19:46","1/5/2024  7:55:54 PM","novaservice",
"1/5/2024  7:57:56 PM",,"exp60--95","Chemistry only","","","","0.00","0.60","3.64","0.51","0.32","153.7","6.43","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.65","1:1","H11","23293018","23268020","23237041","23216003","3:21:47","1/5/2024  7:57:56 PM","novaservice",
"1/5/2024  7:59:57 PM",,"exp60--96","Chemistry only","","","","0.00","0.65","2.71","1.50","0.35","154.3","6.52","1.51","","1.00","","","","37.0","0.0","20.9","","","","","","","","6.71","1:1","H12","23293018","23268020","23237041","23216003","3:23:48","1/5/2024  7:59:57 PM","novaservice",
"1/8/2024  12:26:13 PM",,"flstd240103","Chemistry only","","","","","","3.97","0.00","2.01","154.1","4.18","0.05","","1.00","FREEZER_newcartridge","","","37.0","0.0","20.9","","","","","","","","6.40","1:1","14","23293018","23268020","23237041","23216003","0:45","1/8/2024  12:26:13 PM","novaservice",
"1/9/2024  12:35:39 PM",,"flstd240103","Chemistry only","","","","3.91","2.28","4.21","0.00","1.99","150.7","4.24","0.11","","1.00","FREEZER_NEWCARD","","","37.0","0.0","20.9","","","","","","","","6.64","1:1","","23293018","23334060","23237041","23216003","","1/9/2024  12:35:39 PM","novaservice",
"1/9/2024  12:46:23 PM",,"flstd231101","Chemistry only","","","","3.49","2.25","4.19","0.00","2.24","147.4","4.18","0.10","","1.00","FRIDGE","","","37.0","0.0","20.9","","","","","","","","6.72","1:1","22","23293018","23334060","23237041","23216003","0:24","1/9/2024  12:46:23 PM","novaservice",
"1/9/2024  12:48:57 PM",,"flstd231101","Chemistry only","","","","3.86","2.24","4.24","0.00","1.94","150.2","4.22","0.09","","1.00","FREEZER","","","37.0","0.0","20.9","","","","","","","","6.44","1:1","6","23293018","23334060","23237041","23216003","0:09","1/9/2024  12:48:57 PM","novaservice",
