"Date & Time","Comment","Sample ID","Sample Type","pH","PO2","PCO2","Gln","Glu","Gluc","Lac","NH4+","Na+","K+","Ca++","Osm","Pre-Dilution Multiplier","Vessel ID","Batch ID","Cell Type","Vessel Temperature (°C)","Vessel Pressure (psi)","Sparging O2%","pH @ Temp","PO2 @ Temp","PCO2 @ Temp","O2 Saturation","CO2 Saturation","HCO3","pH / Gas Flow Time","Chemistry Flow Time","Chemistry Dilution Ratio","Tray Location","Chemistry Cartridge Lot Number","Chemistry Card Lot Number","Gas Cartridge Lot Number","Gas Card Lot Number","Time In Tray","Sample Time","Operator",
"12/14/2023  3:17:16 PM",,"EXP57-A7","Chemistry only",,,,"0.01","0.78","2.49","2.12","2.81","181.0","6.82","1.56",,"1.00",," D5",,"37.0","0.0","20.9",,,,,,,,"6.58","1:1","B1","23293018","23268020","23237041","23216003","33:23","12/14/2023  3:17:16 PM","novaservice",
"12/14/2023  3:36:03 PM",,"EXP57-A8","Chemistry only",,,,"0.00","0.79","2.17","2.40","2.93","184.8","6.80","1.68",,"1.00",," D5",,"37.0","0.0","20.9",,,,,,,,"6.27","1:1","B2","23293018","23268020","23237041","23216003","51:58","12/14/2023  3:36:03 PM","novaservice",
"12/14/2023  3:38:04 PM",,"EXP57-A9","Chemistry only",,,,"0.00","0.85","2.35","2.42","2.75","189.3","6.99","1.64",,"1.00",," D5",,"37.0","0.0","20.9",,,,,,,,"6.44","1:1","B3","23293018","23268020","23237041","23216003","53:58","12/14/2023  3:38:04 PM","novaservice",
"12/14/2023  3:40:06 PM",,"EXP57-A10","Chemistry only",,,,"0.00","0.79","2.15","2.38","2.74","184.9","6.84","1.56",,"1.00",," D5",,"37.0","0.0","20.9",,,,,,,,"6.63","1:1","B4","23293018","23268020","23237041","23216003","55:59","12/14/2023  3:40:06 PM","novaservice",
"12/14/2023  3:42:18 PM",,"EXP57-A11","Chemistry only",,,,"0.00","0.78","2.24","2.13","2.74","176.7","6.55","1.56",,"1.00",," D5",,"37.0","0.0","20.9",,,,,,,,"6.56","1:1","B5","23293018","23268020","23237041","23216003","58:07","12/14/2023  3:42:18 PM","novaservice",
"12/14/2023  3:44:20 PM",,"EXP57-A12","Chemistry only",,,,"0.00","0.83","2.35","2.27","2.75","184.4","6.82","1.59",,"1.00",," D5",,"37.0","0.0","20.9",,,,,,,,"6.66","1:1","B6","23293018","23268020","23237041","23216003","1:00:07","12/14/2023  3:44:20 PM","novaservice",
"12/14/2023  3:46:22 PM",,"EXP57-B7","Chemistry only",,,,"0.30","0.60","2.82","1.53","2.63","164.3","6.20","1.45",,"1.00",," D5",,"37.0","0.0","20.9",,,,,,,,"6.63","1:1","B7","23293018","23268020","23237041","23216003","1:02:08","12/14/2023  3:46:22 PM","novaservice",
"12/14/2023  3:48:24 PM",,"EXP57-B8","Chemistry only",,,,"0.18","0.58","2.55","1.72","2.79","162.7","6.15","1.51",,"1.00",," D5",,"37.0","0.0","20.9",,,,,,,,"6.49","1:1","B8","23293018","23268020","23237041","23216003","1:04:05","12/14/2023  3:48:24 PM","novaservice",
"12/14/2023  3:50:25 PM",,"EXP57-B9","Chemistry only",,,,"0.14","0.60","2.72","1.71","2.75","170.6","6.39","1.52",,"1.00",," D5",,"37.0","0.0","20.9",,,,,,,,"6.44","1:1","B9","23293018","23268020","23237041","23216003","1:06:06","12/14/2023  3:50:25 PM","novaservice",
"12/14/2023  3:52:36 PM",,"EXP57-B10","Chemistry only",,,,"0.26","0.57","2.87","1.52","2.70","166.6","6.27","1.49",,"1.00",," D5",,"37.0","0.0","20.9",,,,,,,,"6.51","1:1","B10","23293018","23268020","23237041","23216003","1:08:16","12/14/2023  3:52:36 PM","novaservice",
"12/14/2023  3:54:38 PM",,"EXP57-B11","Chemistry only",,,,"0.04","0.60","2.12","2.05","2.86","163.4","6.19","1.47",,"1.00",," D5",,"37.0","0.0","20.9",,,,,,,,"6.74","1:1","B11","23293018","23268020","23237041","23216003","1:10:14","12/14/2023  3:54:38 PM","novaservice",
"12/14/2023  3:56:40 PM",,"EXP57-B12","Chemistry only",,,,"0.10","0.61","2.43","1.95","2.64","168.5","6.35","1.47",,"1.00",," D5",,"37.0","0.0","20.9",,,,,,,,"6.54","1:1","B12","23293018","23268020","23237041","23216003","1:12:15","12/14/2023  3:56:40 PM","novaservice",
"12/14/2023  3:58:42 PM",,"EXP57-A7","Chemistry only",,,,"0.04","0.61","1.31","3.06","3.05","178.1","6.72","1.62",,"1.00",," D7",,"37.0","0.0","20.9",,,,,,,,"6.66","1:1","C1","23293018","23268020","23237041","23216003","1:14:16","12/14/2023  3:58:42 PM","novaservice",
"12/14/2023  4:00:45 PM",,"EXP57-A8","Chemistry only",,,,"0.08","0.60","1.38","2.93","2.99","174.9","6.63","1.60",,"1.00",," D7",,"37.0","0.0","20.9",,,,,,,,"6.54","1:1","C2","23293018","23268020","23237041","23216003","1:16:07","12/14/2023  4:00:45 PM","novaservice",
"12/14/2023  4:02:59 PM",,"EXP57-A9","Chemistry only",,,,"0.04","0.62","1.33","3.16","3.06","183.1","6.87","1.66",,"1.00",," D7",,"37.0","0.0","20.9",,,,,,,,"6.68","1:1","C3","23293018","23268020","23237041","23216003","1:18:20","12/14/2023  4:02:59 PM","novaservice",
"12/14/2023  4:05:01 PM",,"EXP57-A10","Chemistry only",,,,"0.05","0.63","1.32","3.03","3.05","178.8","6.71","1.63",,"1.00",," D7",,"37.0","0.0","20.9",,,,,,,,"6.46","1:1","C4","23293018","23268020","23237041","23216003","1:20:21","12/14/2023  4:05:01 PM","novaservice",
"12/14/2023  4:07:03 PM",,"EXP57-A11","Chemistry only",,,,"0.01","0.58","1.23","2.96","2.99","174.1","6.54","1.60",,"1.00",," D7",,"37.0","0.0","20.9",,,,,,,,"6.48","1:1","C5","23293018","23268020","23237041","23216003","1:22:14","12/14/2023  4:07:03 PM","novaservice",
"12/14/2023  4:09:05 PM",,"EXP57-A12","Chemistry only",,,,"0.02","0.62","1.36","3.08","3.03","182.4","6.84","1.66",,"1.00",," D7",,"37.0","0.0","20.9",,,,,,,,"6.51","1:1","C6","23293018","23268020","23237041","23216003","1:24:01","12/14/2023  4:09:05 PM","novaservice",
"12/14/2023  4:11:07 PM",,"EXP57-B7","Chemistry only",,,,"0.73","0.47","2.28","1.99","2.46","162.9","6.32","1.52",,"1.00",," D7",,"37.0","0.0","20.9",,,,,,,,"6.53","1:1","C7","23293018","23268020","23237041","23216003","1:26:01","12/14/2023  4:11:07 PM","novaservice",
"12/14/2023  4:13:18 PM",,"EXP57-B8","Chemistry only",,,,"0.73","0.43","2.27","1.94","2.44","160.3","6.20","1.51",,"1.00",," D7",,"37.0","0.0","20.9",,,,,,,,"6.58","1:1","C8","23293018","23268020","23237041","23216003","1:28:08","12/14/2023  4:13:18 PM","novaservice",
"12/14/2023  4:15:20 PM",,"EXP57-B9","Chemistry only",,,,"0.73","0.46","2.23","2.01","2.45","162.5","6.31","1.53",,"1.00",," D7",,"37.0","0.0","20.9",,,,,,,,"6.52","1:1","C9","23293018","23268020","23237041","23216003","1:30:09","12/14/2023  4:15:20 PM","novaservice",
"12/14/2023  4:17:22 PM",,"EXP57-B10","Chemistry only",,,,"0.79","0.46","2.37","1.91","2.40","162.9","6.30","1.52",,"1.00",," D7",,"37.0","0.0","20.9",,,,,,,,"6.57","1:1","C10","23293018","23268020","23237041","23216003","1:32:10","12/14/2023  4:17:22 PM","novaservice",
"12/14/2023  4:19:24 PM",,"EXP57-B11","Chemistry only",,,,"0.63","0.45","2.14","1.98","2.48","159.1","6.14","1.49",,"1.00",," D7",,"37.0","0.0","20.9",,,,,,,,"6.47","1:1","C11","23293018","23268020","23237041","23216003","1:34:08","12/14/2023  4:19:24 PM","novaservice",
"12/14/2023  4:21:26 PM",,"EXP57-B12","Chemistry only",,,,"0.66","0.45","2.17","2.05","2.46","162.3","6.25","1.52",,"1.00",," D7",,"37.0","0.0","20.9",,,,,,,,"6.58","1:1","C12","23293018","23268020","23237041","23216003","1:36:09","12/14/2023  4:21:26 PM","novaservice",
"12/14/2023  4:23:37 PM",,"EXP57-A7","Chemistry only",,,,"0.23","0.46","1.45","2.93","2.94","177.4","6.84","1.61",,"1.00",," D9",,"37.0","0.0","20.9",,,,,,,,"6.46","1:1","D1","23293018","23268020","23237041","23216003","1:38:19","12/14/2023  4:23:37 PM","novaservice",
"12/14/2023  4:25:39 PM",,"EXP57-A8","Chemistry only",,,,"0.25","0.42","1.46","2.74","2.82","169.3","6.56","1.53",,"1.00",," D9",,"37.0","0.0","20.9",,,,,,,,"6.59","1:1","D2","23293018","23268020","23237041","23216003","1:40:12","12/14/2023  4:25:39 PM","novaservice",
"12/14/2023  4:27:40 PM",,"EXP57-A9","Chemistry only",,,,"0.22","0.48","1.41","3.03","3.01","181.3","6.97","1.64",,"1.00",," D9",,"37.0","0.0","20.9",,,,,,,,"6.53","1:1","D3","23293018","23268020","23237041","23216003","1:42:13","12/14/2023  4:27:40 PM","novaservice",
"12/14/2023  4:29:42 PM",,"EXP57-A10","Chemistry only",,,,"0.22","0.51","1.40","2.90","3.01","175.4","6.78","1.60",,"1.00",," D9",,"37.0","0.0","20.9",,,,,,,,"6.58","1:1","D4","23293018","23268020","23237041","23216003","1:44:12","12/14/2023  4:29:42 PM","novaservice",
"12/14/2023  4:31:44 PM",,"EXP57-A11","Chemistry only",,,,"0.19","0.46","1.40","2.78","2.96","171.9","6.64","1.58",,"1.00",," D9",,"37.0","0.0","20.9",,,,,,,,"6.43","1:1","D5","23293018","23268020","23237041","23216003","1:46:16","12/14/2023  4:31:44 PM","novaservice",
"12/14/2023  4:33:56 PM",,"EXP57-A12","Chemistry only",,,,"0.14","0.50","1.22","3.05","3.13","176.8","6.82","1.60",,"1.00",," D9",,"37.0","0.0","20.9",,,,,,,,"6.57","1:1","D6","23293018","23268020","23237041","23216003","1:48:18","12/14/2023  4:33:56 PM","novaservice",
"12/14/2023  4:35:58 PM",,"EXP57-B7","Chemistry only",,,,"0.99","0.38","2.51","1.87","2.32","167.3","6.53","1.56",,"1.00",," D9",,"37.0","0.0","20.9",,,,,,,,"6.51","1:1","D7","23293018","23268020","23237041","23216003","1:50:19","12/14/2023  4:35:58 PM","novaservice",
"12/14/2023  4:37:59 PM",,"EXP57-B8","Chemistry only",,,,"0.98","0.34","2.50","1.79","2.28","163.2","6.38","1.53",,"1.00",," D9",,"37.0","0.0","20.9",,,,,,,,"6.61","1:1","D8","23293018","23268020","23237041","23216003","1:52:16","12/14/2023  4:37:59 PM","novaservice",
"12/14/2023  4:40:02 PM",,"EXP57-B9","Chemistry only",,,,"0.93","0.37","2.37","1.85","2.28","160.5","6.32","1.51",,"1.00",," D9",,"37.0","0.0","20.9",,,,,,,,"6.69","1:1","D9","23293018","23268020","23237041","23216003","1:54:18","12/14/2023  4:40:02 PM","novaservice",
"12/14/2023  4:42:04 PM",,"EXP57-B10","Chemistry only",,,,"0.99","0.41","2.51","1.87","2.33","167.2","6.52","1.56",,"1.00",," D9",,"37.0","0.0","20.9",,,,,,,,"6.63","1:1","D10","23293018","23268020","23237041","23216003","1:56:19","12/14/2023  4:42:04 PM","novaservice",
"12/14/2023  4:44:17 PM",,"EXP57-B11","Chemistry only",,,,"0.89","0.32","2.41","1.82","2.30","162.9","6.38","1.52",,"1.00",," D9",,"37.0","0.0","20.9",,,,,,,,"6.54","1:1","D11","23293018","23268020","23237041","23216003","1:58:29","12/14/2023  4:44:17 PM","novaservice",
"12/14/2023  4:46:19 PM",,"EXP57-B12","Chemistry only",,,,"0.81","0.34","2.28","1.85","2.26","161.2","6.36","1.40",,"1.00",," D9",,"37.0","0.0","20.9",,,,,,,,"6.60","1:1","D12","23293018","23268020","23237041","23216003","2:00:30","12/14/2023  4:46:19 PM","novaservice",
"12/14/2023  4:48:21 PM",,"EXP57-A7","Chemistry only",,,,"0.16","0.41","1.07","3.32","3.22","187.9","7.35","1.67",,"1.00",," D12",,"37.0","0.0","20.9",,,,,,,,"6.68","1:1","E1","23293018","23268020","23237041","23216003","2:02:29","12/14/2023  4:48:21 PM","novaservice",
"12/14/2023  4:50:23 PM",,"EXP57-A8","Chemistry only",,,,"0.14","0.36","1.09","3.06","3.11","178.8","7.03","1.60",,"1.00",," D12",,"37.0","0.0","20.9",,,,,,,,"6.43","1:1","E2","23293018","23268020","23237041","23216003","2:04:15","12/14/2023  4:50:23 PM","novaservice",
"12/14/2023  4:52:26 PM",,"EXP57-A9","Chemistry only",,,,"0.14","0.38","1.03","3.30","3.22","189.3","7.41","1.69",,"1.00",," D12",,"37.0","0.0","20.9",,,,,,,,"6.56","1:1","E3","23293018","23268020","23237041","23216003","2:06:17","12/14/2023  4:52:26 PM","novaservice",
"12/14/2023  4:54:38 PM",,"EXP57-A10","Chemistry only",,,,"0.11","0.43","1.03","3.19","3.20","185.9","7.27","1.66",,"1.00",," D12",,"37.0","0.0","20.9",,,,,,,,"6.57","1:1","E4","23293018","23268020","23237041","23216003","2:08:29","12/14/2023  4:54:38 PM","novaservice",
"12/14/2023  4:56:40 PM",,"EXP57-A11","Chemistry only",,,,"0.11","0.39","1.03","3.01","3.12","176.8","6.98","1.58",,"1.00",," D12",,"37.0","0.0","20.9",,,,,,,,"6.66","1:1","E5","23293018","23268020","23237041","23216003","2:10:27","12/14/2023  4:56:40 PM","novaservice",
"12/14/2023  4:58:42 PM",,"EXP57-A12","Chemistry only",,,,"0.11","0.44","0.95","3.26","3.27","184.4","7.21","1.65",,"1.00",," D12",,"37.0","0.0","20.9",,,,,,,,"6.56","1:1","E6","23293018","23268020","23237041","23216003","2:12:28","12/14/2023  4:58:42 PM","novaservice",
"12/14/2023  5:00:44 PM",,"EXP57-B7","Chemistry only",,,,"0.78","0.33","2.20","2.07","2.52","168.9","6.62","1.55",,"1.00",," D12",,"37.0","0.0","20.9",,,,,,,,"6.67","1:1","E7","23293018","23268020","23237041","23216003","2:14:30","12/14/2023  5:00:44 PM","novaservice",
"12/14/2023  5:02:47 PM",,"EXP57-B8","Chemistry only",,,,"0.81","0.34","2.23","1.96","2.47","164.5","6.47","1.52",,"1.00",," D12",,"37.0","0.0","20.9",,,,,,,,"6.65","1:1","E8","23293018","23268020","23237041","23216003","2:16:26","12/14/2023  5:02:47 PM","novaservice",
"12/14/2023  5:04:59 PM",,"EXP57-B9","Chemistry only",,,,"0.79","0.38","2.18","2.11","2.53","168.6","6.63","1.56",,"1.00",," D12",,"37.0","0.0","20.9",,,,,,,,"6.68","1:1","E9","23293018","23268020","23237041","23216003","2:18:38","12/14/2023  5:04:59 PM","novaservice",
"12/14/2023  5:07:02 PM",,"EXP57-B10","Chemistry only",,,,"0.76","0.44","2.12","2.20","2.55","169.5","6.66","1.54",,"1.00",," D12",,"37.0","0.0","20.9",,,,,,,,"6.72","1:1","E10","23293018","23268020","23237041","23216003","2:20:40","12/14/2023  5:07:02 PM","novaservice",
"12/14/2023  5:09:04 PM",,"EXP57-B11","Chemistry only",,,,"0.66","0.30","2.05","2.00","2.57","161.8","6.36","1.50",,"1.00",," D12",,"37.0","0.0","20.9",,,,,,,,"6.64","1:1","E11","23293018","23268020","23237041","23216003","2:22:38","12/14/2023  5:09:04 PM","novaservice",
"12/14/2023  5:11:07 PM",,"EXP57-B12","Chemistry only",,,,"0.69","0.34","2.07","2.14","2.61","168.6","6.63","1.55",,"1.00",," D12",,"37.0","0.0","20.9",,,,,,,,"6.46","1:1","E12","23293018","23268020","23237041","23216003","2:24:41","12/14/2023  5:11:07 PM","novaservice",
"12/14/2023  5:13:09 PM",,"EXP57-A7","Chemistry only",,,,"0.55","0.41","1.78","2.55","2.77","176.2","6.75","1.62",,"1.00",," D14",,"37.0","0.0","20.9",,,,,,,,"6.64","1:1","F1","23293018","23268020","23237041","23216003","2:27:18","12/14/2023  5:13:09 PM","novaservice",
"12/14/2023  5:15:21 PM",,"EXP57-A8","Chemistry only",,,,"0.58","0.40","1.92","2.20","2.66","165.5","6.40","1.53",,"1.00",," D14",,"37.0","0.0","20.9",,,,,,,,"6.65","1:1","F2","23293018","23268020","23237041","23216003","2:28:53","12/14/2023  5:15:21 PM","novaservice",
"12/14/2023  5:17:23 PM",,"EXP57-A9","Chemistry only",,,,"0.60","0.38","1.86","2.52","2.73","178.3","6.83","1.63",,"1.00",," D14",,"37.0","0.0","20.9",,,,,,,,"6.60","1:1","F3","23293018","23268020","23237041","23216003","2:30:22","12/14/2023  5:17:23 PM","novaservice",
"12/14/2023  5:32:29 PM",,"EXP57-A10","Chemistry only",,,,"0.54","0.47","1.93","2.58","2.64","175.4","6.70","1.56",,"1.00",," D14",,"37.0","0.0","20.9",,,,,,,,"6.42","1:1","F4","23293018","23268020","23237041","23216003","2:45:27","12/14/2023  5:32:29 PM","novaservice",
"12/14/2023  5:34:31 PM",,"EXP57-A11","Chemistry only",,,,"0.50","0.38","1.82","2.21","2.76","161.6","6.23","1.48",,"1.00",," D14",,"37.0","0.0","20.9",,,,,,,,"6.70","1:1","F5","23293018","23268020","23237041","23216003","2:47:23","12/14/2023  5:34:31 PM","novaservice",
"12/14/2023  5:36:42 PM",,"EXP57-A12","Chemistry only",,,,"0.55","0.39","1.89","2.74","2.74","183.1","6.93","1.64",,"1.00",," D14",,"37.0","0.0","20.9",,,,,,,,"6.66","1:1","F6","23293018","23268020","23237041","23216003","2:49:30","12/14/2023  5:36:42 PM","novaservice",
"12/14/2023  5:38:44 PM",,"EXP57-B7","Chemistry only",,,,"1.29","0.32","2.94","1.42","2.08","164.3","6.36","1.51",,"1.00",," D14",,"37.0","0.0","20.9",,,,,,,,"6.70","1:1","F7","23293018","23268020","23237041","23216003","2:51:35","12/14/2023  5:38:44 PM","novaservice",
"12/14/2023  5:40:45 PM",,"EXP57-B8","Chemistry only",,,,"1.37","0.30","3.00","1.30","2.02","162.7","6.33","1.50",,"1.00",," D14",,"37.0","0.0","20.9",,,,,,,,"6.59","1:1","F8","23293018","23268020","23237041","23216003","2:53:24","12/14/2023  5:40:45 PM","novaservice",
"12/14/2023  5:42:47 PM",,"EXP57-B9","Chemistry only",,,,"1.46","0.34","3.02","1.45","1.99","166.9","6.50","1.54",,"1.00",," D14",,"37.0","0.0","20.9",,,,,,,,"6.59","1:1","F9","23293018","23268020","23237041","23216003","2:55:25","12/14/2023  5:42:47 PM","novaservice",
"12/14/2023  5:44:50 PM",,"EXP57-B10","Chemistry only",,,,"1.36","0.37","2.94","1.39","2.05","163.0","6.33","1.52",,"1.00",," D14",,"37.0","0.0","20.9",,,,,,,,"6.61","1:1","F10","23293018","23268020","23237041","23216003","2:57:27","12/14/2023  5:44:50 PM","novaservice",
"12/14/2023  5:47:02 PM",,"EXP57-B11","Chemistry only",,,,"1.16","0.30","2.81","1.42","2.11","158.5","6.17","1.45",,"1.00",," D14",,"37.0","0.0","20.9",,,,,,,,"6.63","1:1","F11","23293018","23268020","23237041","23216003","2:59:32","12/14/2023  5:47:02 PM","novaservice",
"12/14/2023  5:49:04 PM",,"EXP57-B12","Chemistry only",,,,"1.25","0.32","2.87","1.43","2.07","163.9","6.35","1.50",,"1.00",," D14",,"37.0","0.0","20.9",,,,,,,,"6.73","1:1","F12","23293018","23268020","23237041","23216003","3:01:33","12/14/2023  5:49:04 PM","novaservice",
"12/14/2023  5:51:06 PM",,"EXP57-D2","Chemistry only",,,,"2.71","0.15","4.29","0.16","0.85","156.2","6.03","1.32",,"1.00",,"FRESH",,"37.0","0.0","20.9",,,,,,,,"6.63","1:1","H1","23293018","23268020","23237041","23216003","3:03:35","12/14/2023  5:51:06 PM","novaservice",
"12/14/2023  5:53:08 PM",,"EXP57-D5","Chemistry only",,,,"2.68","0.14","4.25","0.15","0.88","155.6","6.03","1.33",,"1.00",,"FRESH",,"37.0","0.0","20.9",,,,,,,,"6.70","1:1","H2","23293018","23268020","23237041","23216003","3:05:12","12/14/2023  5:53:08 PM","novaservice",
"12/14/2023  5:55:10 PM",,"EXP57-D7","Chemistry only",,,,"2.68","0.14","4.24","0.15","0.92","155.9","6.03","1.35",,"1.00",,"FRESH",,"37.0","0.0","20.9",,,,,,,,"6.55","1:1","H3","23293018","23268020","23237041","23216003","3:07:06","12/14/2023  5:55:10 PM","novaservice",
"12/14/2023  5:57:22 PM",,"EXP57-D9","Chemistry only",,,,"2.68","0.14","4.27","0.15","0.91","156.2","6.04","1.34",,"1.00",,"FRESH",,"37.0","0.0","20.9",,,,,,,,"6.64","1:1","H4","23293018","23268020","23237041","23216003","3:09:00","12/14/2023  5:57:22 PM","novaservice",
"12/14/2023  5:59:24 PM",,"EXP57-D12","Chemistry only",,,,"2.69","0.14","4.28","0.15","0.99","157.6","6.09","1.45",,"1.00",,"FRESH",,"37.0","0.0","20.9",,,,,,,,"6.73","1:1","H5","23293018","23268020","23237041","23216003","3:11:02","12/14/2023  5:59:24 PM","novaservice",
"12/14/2023  6:01:27 PM",,"EXP57-D14","Chemistry only",,,,"2.60","0.14","4.19","0.14","1.02","154.2","5.98","1.47",,"1.00",,"FRESH",,"37.0","0.0","20.9",,,,,,,,"6.52","1:1","H6","23293018","23268020","23237041","23216003","3:12:58","12/14/2023  6:01:27 PM","novaservice",
